   FeiyuTech AK2000S 3-Axis Gimbal for DSLR/Mirrorless 2kg Payload &ndash, Bay Park Photos   ,"The FeiyuTech AK2000S 3-Axis Gimbal is a handheld three-axis gimbal designed for video makers. It can easily handle all the popular mirrorless and DSLR cameras on the market. With delicate appearance and user-friendly operation, the AK2000S is also easy-to-carry and achieves better connection with cameras. The AK2000S ",749,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechAK2000S3-AxisGimbal_300x300.jpg?v=1608538825,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-ak2000s-3-axis-gimbal-for-dslr-mirrorless-2kg-payload,,,,,,,
   FeiyuTech AK4500 Standard Pro Kit 3 Axis Gimbal &ndash, Bay Park Photos   ,"The FeiyuTech AK4500 Standard Pro Kit 3 Axis Gimbal is suitable for a variety of mainstream cameras, support a wealth of peripheral equipment. Make photographer breaking through the limitations of the equipment and be more creative. Includes Follow Focus, Hyper Link Controller &amp;amp; Extension Arm Strong 4.6kg payload, ",1299,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTech_AK4500_Standard_Pro_Kit_3_Axis_Gimbal_300x300.jpg?v=1583311862,https://shopify.bayparkphotos.com.au/collections/all/products/copy-of-benro-x-series-3xd-dslr-gimbal,,,,,,,
"   FeiyuTech G6 Max Suitable for Mirrorless, Action Cams &amp; Smartphones &ndash; Bay Park Photos   ","The FeiyuTech G6 Max is the first vlog gimbal for young people! Main Features◆ The payload is up to 1.2KG, easily compatible with Camera Sony a7 series and short lens, and more Mirrorless Camera / Action Camera/ Smartphone.◆ Sliding designed quick release plate with anti-drop screws to release the camera quickly.◆ 3-ax",549,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechG6MaxSuitableforMirrorless_ActionCams_Smartphones_300x300.jpg?v=1625302152,https://shopify.bayparkphotos.com.au/collections/all/products/copy-of-dji-ronin-sc-2-rsc-2-gimbal-combo,,,,,,,,
   FeiyuTech Pocket Gimbal &ndash, Bay Park Photos   ,"Main Features Super Small and real pocket-size make it easy to put into a pocket. Small but powerful. Only weight 115 gram, aslight as GoPro. Recording Ultra HD 4K@60FPS solution, up to 120M maximum bit rate, to create real 4k video. Sony CMOS sensor with 6 layer glass lenses, up to FOV 120ﾟand 1.62μm single pixel, eas",399,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechPocketGimbal2_300x300.jpg?v=1624267369,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-pocket-gimbal,,,,,,,
   FeiyuTech QING Intelligent Gimbal for DSLR Cameras &ndash, Bay Park Photos   ,"Leading the New Era of Time-Lapse  Aerospace Metal, Strong but Light Versatile and Portable Solution for Timelapse Photography Two-Axis functions stable, smooth and precise rotation thanks to the brand-new brushless motor. Bluetooth Motion Sense Controller External Bluetooth MIC Quality Embodied in Details Multiple App",1099,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechQINGIntelligentGimbalforDSLRCameras1_300x300.jpg?v=1601158353,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-qing-intelligent-gimbal-for-dslr-cameras,,,,,,,
   FeiyuTech Vimble 2A Go Pro 8 Fixture &ndash, Bay Park Photos   ,The Feiyu Tech Vimble 2A Go Pro 8 Fixture is an attachment that allows you to use the GoPro Hero 8.,24.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechVimble2AGoPro8Fixture_300x300.png?v=1601159084,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-vimble-2a-go-pro-8-fixture,,,,,,,
   FeiyuTech Vimble 2A Telescopic Action Cam Gimbal &ndash, Bay Park Photos   ,"10 Hours Battery Life The Vimble 2A is equipped with  a 1300mAh battery which is rated for 10 hours. Long-lasting for the whole shooting process. Telescopic Light-weight Action Camera Gimbal The Vimble 2A is a three-axis gimbal specifically designed for action cameras. It features an 18cm extension rod, with enhanced c",169,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechVimble2ATelescopicActionCamGimbal9_300x300.png?v=1593508478,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-vimble-2a-telescopic-action-cam-gimbal,,,,,,,
   FeiyuTech Vimble 2S Smartphone Telescopic Gimbal &ndash, Bay Park Photos   ,The Vimble 2S supports built-in cameras for iOs and Android smartphones. The gimbal can directly control the photography and recording functions of the smartphone&#39,s built in camera. Extend for Fantastic Filming! Easily Record Using The Smartphone&#39,s Built-In Camera Unlimted 360 Degree POV Mode Motor Lock Design For Easy,159,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechVimble2SSmartphoneTelescopicGimbal4_300x300.png?v=1601157012,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-vimble-one-black,,,,,
   FeiyuTech WG2X Wearable Gimbal for Action Cameras &ndash, Bay Park Photos   ,"The FeiyuTech WG2X Wearable Action Camera Gimbal makes HERO shooting more advanced. It is a light and steady performance master that accompanies you to see the beautiful expected landscape. Smart Wifi Control Stable Base Elevation Design Double Follow Mode Auto Rotation 3D Wearable Light stable-master, always with you ",299,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FeiyuTechWG2XWaterResistantWearableGimbalforActionCameras10_300x300.jpg?v=1594029032,https://shopify.bayparkphotos.com.au/collections/all/products/feiyutech-wg2x-water-resistant-wearable-gimbal-for-action-cameras,,,,,,,
   FILM CASSETTE OPENER &ndash, Bay Park Photos   ,Tool for opening 35mm film cassettes prior to developing.,29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/film_cassette_opener_300x300.jpg?v=1578972132,https://shopify.bayparkphotos.com.au/collections/all/products/film-cassette-opener,,,,,,,
   Film Picker (A-P brand) &ndash, Bay Park Photos   ,AP film picker for recovering film tongues,29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Film_Picker_300x300.png?v=1581243210,https://shopify.bayparkphotos.com.au/collections/all/products/film-picker-a-p-brand,,,,,,,
   Film Polaroid Spectra Colour Film &ndash, Bay Park Photos   ,Eight instant color photos with white frames. For use in Polaroid Spectra-type cameras. Images begin to emerge within 2 minutes. Full development takes 20-30 minutes. This film makes wider-format instant photos - perfect for landscapes and longer-length portrait shots. Our latest color film formula gives you rich color,39.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Polaroid_1200_Spectra_Film_Brisbane_Tamworth_300x300.jpg?v=1579564938,https://shopify.bayparkphotos.com.au/collections/all/products/film-polaroid-spectra-colour-film,,,,,,,
   Filter GoPro Hero 4/3 red macro combo Aqua &ndash, Bay Park Photos   ,Glass Lens for Maximum Optical Clarity Macro Lens Provides 2.2x Magnification Red Lens Delivers Underwater Colour Correction Switchblade 2.0’ Design allows either or both Lenses to be used simultaneously. Compatible with GoPro HERO Standard Housing Includes Carry Pouch and Security Tether. Polar Pro brand.,99.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Switchblade_2.0_300x300.jpg?v=1579476706,https://shopify.bayparkphotos.com.au/collections/all/products/filter-gopro-hero-4-3-red-macro-combo-aqua,,,,,,,
   FIREWIRE CABLE 3-IN-1 6FT &ndash, Bay Park Photos   ,Ever try to connect a FireWire device to a computer and find that the cable you need is not on hand? This GoldX QuickConnect FireWire cable with its proprietary set of ends eliminates that problem. Connect the 9-pin male (IEEE-1394b connector) to one end and one 6-pin male (powered connector) to the other to connect Fi,39.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FIREWIRE_3_IN_1_Cable_300x300.jpg?v=1579237364,https://shopify.bayparkphotos.com.au/collections/all/products/firewire-cable-3-in-1-6ft,,,,,,,
   FLASH BRACKET - STRAIGHT HEAVY DUTY &ndash, Bay Park Photos   ,Hama Flash Bracket (30 x 180mm),49,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Hama_Straight_Flash_Bracket_Heavy_Duty_300x300.jpg?v=1578869304,https://shopify.bayparkphotos.com.au/collections/all/products/flash-bracket-straight-heavy-duty,,,,,,,
   FLASH SOFTBOX 40CMX40CM GLANZ &ndash, Bay Park Photos   ,"Universal fitting suits most flash units. Mount on light stand. Collapsible for easy transport, carry bag included Bowens mount built in on holder (so can Bowens mount accessories, such as snoot Umbrella holder built in, adjustable angle head Double diffuser for soft even lighting *Flash &amp;amp; light stand not included",89.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Flash_softbox_300x300.jpg?v=1579173214,https://shopify.bayparkphotos.com.au/collections/all/products/flash-softbox-40cmx40cm-glanz,,,,,,,
   FLASH SOFTBOX 60CMX60CM GLANZ &ndash, Bay Park Photos   ,"Universal fitting suits most flash units Mount on light stand. Collapsible for easy transport, carry bag included Bowens mount built in on holder (so can Bowens mount accessories, such as snoot Umbrella holder built in, adjustable angle head Double diffuser for soft even lighting *Flash &amp;amp; light stand not included",139,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Flash_softbox_74c9c3b4-c97e-46da-86ea-016a295d7753_300x300.jpg?v=1579173104,https://shopify.bayparkphotos.com.au/collections/all/products/flash-softbox-60cmx60cm-glanz,,,,,,,
   FLASH SYNC CABLE PC – 3.5MM – 5M CABLE &ndash, Bay Park Photos   ,FLASH SYNC CABLE PC – 3.5MM – 5M CABLE,20.95,,https://shopify.bayparkphotos.com.au/collections/all/products/flash-sync-cable-pc-3-5mm-5m-cable,,,,,,,
   Flash Sync Lead 50cm extension &ndash, Bay Park Photos   ,Sync Lead 50cm flash extension,14.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/flash_sync_lead_3M_Tamworth_10376c36-ea1d-4743-a3a1-40b65592143d_300x300.jpg?v=1579473462,https://shopify.bayparkphotos.com.au/collections/all/products/flash-sync-lead-50cm-extension,,,,,,,
   Flash Sync Lead 6ft extension lead &ndash, Bay Park Photos   ,6ft Flash extension lead,11.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/flash_sync_lead_3M_Tamworth_5d099e2e-c253-40da-beb1-4dc4186f24c3_300x300.jpg?v=1579474008,https://shopify.bayparkphotos.com.au/collections/all/products/flash-sync-lead-6ft-extension-lead-2m,,,,,,,
   Flash Sync Lead 9ft extension lead &ndash, Bay Park Photos   ,9ft Flash extension lead,10.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/flash_sync_lead_3M_Tamworth_300x300.jpg?v=1579472975,https://shopify.bayparkphotos.com.au/collections/all/products/flash-sync-lead-9ft-extension-lead,,,,,,,
   Flash Sync Lead Extension 3ft &ndash, Bay Park Photos   ,Flash Sync Lead Extension 3ft (1m),9.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/flash_sync_lead_3M_Tamworth_78ca235a-696e-49e9-afe6-273dc54e2991_300x300.jpg?v=1579473656,https://shopify.bayparkphotos.com.au/collections/all/products/flash-sync-lead-extension-3ft-1m,,,,,,,
   FLASHGUN STAND &ndash, Bay Park Photos   ,"Flash cold-shoeholder for Canon,Nikon, Pentax, Fujifilm, MFT  mounts.Tripod mountable",12.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FLASHGUN_STAND_300x300.png?v=1579171532,https://shopify.bayparkphotos.com.au/collections/all/products/flashgun-stand,,,,,,,
   Folding Flash Bracket &ndash, Bay Park Photos   ,The bracket can be opened up to 90º and has a sturdy hand strap to allow you to steady the camera in order to achieve a higher-quality image with less risk of disturbance through shaking and movement.,34.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/fOLDING_FLASH_BRACKET_300x300.jpg?v=1579171129,https://shopify.bayparkphotos.com.au/collections/all/products/folding-flash-bracket,,,,,,,
   FOTOPRO BT-4 BLUETOOTH SMARTPHONE SHUTTER REMOTE &ndash, Bay Park Photos   ,"Small and lightweight, convenient to carry Operational up to 30 feet (10m） Compatible with Android and IOS system Also able to take pause when filming a video Content：1 x BT4 Bluetooth Remote Control， 1 x Adjustable Wrist Strap Fotopro has more than 12 years&#39; experience in the photographic manufacturing field, the trad",19.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fotopro_BT4_Mobile_Phone_Remote_Control_300x300.jpg?v=1578869735,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-bt-4-bluetooth-smartphone-shutter-remote,,,,,,,
   FOTOPRO FPH-52Q TRIPOD HEAD &ndash, Bay Park Photos   ,BALL D.             30MM/1.18IN BALL WIDTH   40MM/1.57IN BASE WIDTH   43MM/1.69IN MAX H.               90MM/3.54IN NW                       310G/0.68LBS LOADING           8KG/17.63LBS Constructed using Fotopro’s advanced forging techniques combined with precision CNC machined and anodized harden black and colored finis,99,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FotoproFPH-52QBallhead_300x300.jpg?v=1601545544,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-fph-52q-tripod-head,,,,,,,
   Fotopro FY-583 Compact Travel Tripod &ndash, Bay Park Photos   ,"Features Lightweight and portable travel multifunctional tripod,a sharp tool for selfies, and exquisite appearance,it is widely applicable and meets your all-around needs. Ideal for use Diameter 15.2mm Weight (g) 390g Section 8-sec Folded 293mm Max.Height 1060mm Max.Load 1kg Warranty 6 months",29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FotoproFY-583CompactTravelTripodblack_300x300.jpg?v=1615345894,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-fy-583-compact-travel-tripod,,,,,,,
   FOTOPRO ID-100 TABLET / IPAD TRIPOD ADAPTER &ndash, Bay Park Photos   ,"The FotoPro Tripod Adapter is the perfect way to attach your tablet to a tripod for shooting or watching videos. It has a 1/4-inch thread on the back and the clamp itself can securely hold tablets or iPads up to 240mm wide. Compact and lightweight, it slips easily into your bag for everyday use. Tripod &amp;amp; phone not ",19.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FOTOPROID-100TABLET_IPADTRIPODADAPTER_300x300.png?v=1601543210,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-id-100-tablet-ipad-tripod-adapter,,,,,,,
   FOTOPRO ID-200+ TABMOUNT PRO TABLET TRIPOD ADAPTER &ndash, Bay Park Photos   ,Can be used with most tablets/iPads up to 240mm Mounting bracket extension range: 164 to 242mm Tablet can be used with stay on case (thickness up to 20mm) Mounting Bracket is compatible with ¼” universal tripod screw Suits all camera / video tripods and monopods.,19.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Tablet_tripod_mount_adaptor_Tamworth_Brisbane_300x300.jpg?v=1579455338,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-id-200-tabmount-pro-tablet-tripod-adaptor,,,,,,,
   Fotopro L3 Vlogging 20cm LED Ring Light Kit &ndash, Bay Park Photos   ,"Kit includes: Phone Clip Ball Head Live Lamp Tripod Do you do product or make-up photography, or do you do your own vlogs? Then you need the Fotopro L3 Vlogging Ring Light Kit a combination of a ring light, flexible tripod, smartphone holder that will make your live activities on social media and vlogging even more fun",54.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FotoproL320cmLEDRingLight_300x300.jpg?v=1600552565,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-l3-vlogging-20cm-led-ring-light-kit,,,,,,,
   Fotopro S3 Lite Tripod &ndash, Bay Park Photos   ,"The S3 Lite tripod is a lightweight aluminum tripod that is a jack of all trades. Included with the tripod is a universal SmartPhone tripod adapter, a GoPro adapter, ball head and a standard 1/4 inch thread.",79.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FotoproS3LiteTripod_300x300.png?v=1588392219,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-s3-lite-tripod-grey-red,,,,,,,
   Fotopro S3 Tripod Black &ndash, Bay Park Photos   ,"Quick Twist Lock System: This tripod allows you to release and set up the legs faster than others, easy to operate Non-slip rubber foot pads: Using the rubber foot pads can protect your camera or other devices better and allows you shooting or photography unlimited More choice while traveling: 4-section column leg with",79.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/S3-BLK_jpg_300x300.png?v=1579857159,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-s3-tripod-black,,,,,,,
   FOTOPRO UFO MINI TRIPOD &ndash, Bay Park Photos   ,"Portable &amp;amp; Compact- Dimensions only 2.04x2.04x6.61in, Remarkably Portable and flexible, you can even put it in your pocket Universal Phone clip and 1/4 screw interface - Compatible with all iPhone, Samsung and most Other Smartphones up to 3.5 inches wide. All cameras with 1/4 screw interface can be directly attache",29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FOTOPRO_UFO_MINI_FLEXIBLE_TRIPOD_jpg_300x300.png?v=1579230582,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-ufo-mini-tripod,,,,,,,
   FOTOPRO UFO MOGO BASIC MONOPOD &ndash, Bay Park Photos   ,"Selfie Stick, Fotopro Flexible Monopod with Bluetooth Remote and Phone Tripod Mount, 54 Inch Adjustable iPhone Tripod Stand for Smartphone, GoPro, DSLR Camera, iPhone X, Samsung Galaxy S9 Plus and more. Camera not included.",59.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FOTOPRO_UFO_MOGO_BASIC_300x300.jpg?v=1579230210,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-ufo-mogo-basic-monopod,,,,,,,
   Fotopro UFO2 Flexible Tripod &ndash, Bay Park Photos   ,"The legs can not break no matter how to twist it, and can fix its legs to any where tightly Flexible legs can change shape for all kinds of places by attach anywhere for better creativity. Such as be placed on a desk, table like a normal tripod, or work like an Octopus wrap the flexible legs around tree limbs, chain li",39.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/UFO2_300x300.jpg?v=1579230864,https://shopify.bayparkphotos.com.au/collections/all/products/fotopro-ufo2-flexible-tripod,,,,,,,
   FOTOPRO X-AIRCROSS MONO160 MONOPOD &ndash, Bay Park Photos   ,"Extends to 1650mm, folds to 440mm. Includes smart phone &amp;amp; GoPro mounts. Features It is lightweight easy to carry and store which makes it ideal for outdoors. Material Carbon Fiber Section 5-sec Weight (g) 295g Dia. 25mm Folded 440mm Max.Height 1650mm Max.Load 5kg Warranty 6 years",99,//cdn.shopify.com/s/files/1/0294/6033/2588/products/s-l640_300x300.jpg?v=1579142878,https://shopify.bayparkphotos.com.au/collections/all/products/monopod-fotopro-x-aircross-carbon-mono160,,,,,,,
   FOUR SPEEDLITE ADAPTOR FOR S-TYPE FLASH BRACKET &ndash, Bay Park Photos   ,"Designed for the S-Type Speedlite bracket (FG STYPEB#)· Holds up to 4 speedlites securely· Creates high power light output*Flash, soft box, snoot &amp;amp; light stand are not included",49.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FOUR_SPEEDLITE_ADAPTOR_FOR_S-TYPE_FLASH_BRACKET_1_300x300.png?v=1580985078,https://shopify.bayparkphotos.com.au/collections/all/products/four-speedlite-adaptor-for-s-type-flash-bracket,,,,,,,
   Frame Tic Tac Toe &ndash, Bay Park Photos   ,"Lots of ways to set up your Tic Tac Toe Frame: Start with all your photos and take turns to try for a straight run of noughts or crosses. Replace the noughts with photos of you, and the crosses with photos of him. Just load with up to 27 photos each 50 x 50 mm. Aluminium frame, bright plastic photo frames, measures 240",29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/TicTacToeFrame_300x300.jpg?v=1579304591,https://shopify.bayparkphotos.com.au/collections/all/products/frame-tic-tac-toe,,,,,,,
   Fridge Magnet Pack PA10011 &ndash, Bay Park Photos   ,This 10 pack of magnetic photo frames features multiple sizes. This comes in a full colour gift box. These photo frames can be displayed both portrait and landscape and can fit either portrait or landscape photos,19.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FridgeMagnetPackPA10011_300x300.jpg?v=1595413017,https://shopify.bayparkphotos.com.au/collections/all/products/fridge-magnet-pack-pa10011,,,,,,,
   FT-16 WIRELESS TRIGGER FOR AD180 &amp, AD360 KIT &ndash, Bay Park Photos   ,"Wireless radio flash trigger for AD180 &amp;amp; AD360 flash kitQS400 studio light. Single pin works with any camera with standard hot-shoe.-16 wireless channels, 50m working distance.-Max sync speed:1/250, 16 grouping-Wirelessly adjust power output of flashLCD power readout.-Compatible only with Glanz/ Godoxstudio product",89.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FT-16_WIRELESS_TRIGGER_Tamworth_Dubbo_Sydney_300x300.png?v=1580898005,https://shopify.bayparkphotos.com.au/collections/all/products/ft-16-wireless-trigger-for-ad180-ad360-kit,,,,,,
   Fuji 400asa Superia X-tra 35mm 36 exposure colour film &ndash, Bay Park Photos   ,"Stocks due late May, early June, depending on when Fujifilm Australia gets their next shipment in. An all-round general purpose, high-performance, high speed color negative film delivering truly fine-grain. Superb for snapshots or action, in low light with flash, outdoors or indoors. Ideal for general use with compact ",29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fuji_400asa_3_pack_36_exposure_film_Tamworth_300x300.png?v=1579512551,https://shopify.bayparkphotos.com.au/collections/all/products/fuji-400asa-superia-35mm-36-exposure-colour-film,,,,,,,
   FUJI INSTAX MINI 9 CAMERA BLUE &ndash, Bay Park Photos   ,"A compact instant film camera, the Instax Mini 9 from Fujifilm has been updated for selfie shooters and features a range of convenient controls for producing credit card-sized prints. The sleek design incorporates a Fujinon 60mm f/12.7 lens, which offers a fixed focus from 2&#39; to infinity, and a small selfie mirror is b",99,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Instax_Mini_9_Cobalt_Blue_Tamworth_300x300.jpg?v=1579455992,https://shopify.bayparkphotos.com.au/collections/all/products/fuji-instax-mini-9-camera-blue,,,,,,,
   FUJI INSTAX WIDE 300 INSTANT CAMERA &ndash, Bay Park Photos   ,&quot,Automatic flash for low-light shooting&quot, optimizes the luminescence in accordance with the distance. Use backlighting to enhance your photos thanks to the &quot,Fill-in flash by flash-on button.&quot, &quot,Exposure compensation (Lighten-Darken Control)&quot, enables you to get just the right mood. Specifications: Instant Film Fujifilm In,179,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fuji_instax_300_Sydney_300x300.jpg?v=1579458934,https://shopify.bayparkphotos.com.au/collections/all/products/fuji-instax-wide-300-instant-camera,
   FUJIFILM 135 FUJICOLOR 400 asa 36 Exp Single Film &ndash, Bay Park Photos   ,"From Fujifilm, comes this 35mm colour negative film. A high speed film, this is the perfect option for general-purpose photography, and for use with flash. Capture sharp, fine grained detailed pictures with those famed Fujifilm colours, with Superia film. Ideal for general use with compact zoom lens cameras &amp;amp; SLRs ",12.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fuji_36_exp_3_pack_626aca57-7548-4414-b1dc-70e558e20e7a_300x300.jpg?v=1583048508,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-135-fujicolor-400-asa-36-exp-single-film,,,,,,,
   FUJIFILM 135 FUJICOLOR C200 EC 36 Exp Single Film &ndash, Bay Park Photos   ,"Designed for flexibility and ease of use, C200 negative colour film works equally well outdoors in daylight or indoors with flash. Enhanced colour reproduction, sharpness, and smooth, fine grain. Ideal for general use with compact zoom lens cameras &amp;amp; SLRs alike",9.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/FUJIFILM_135_FUJICOLOR_C200_EC_36_Exp_Single_Film_300x300.jpg?v=1583048015,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-135-fujicolor-c200-ec-36-exp-single-film,,,,,,,
   FUJIFILM 35MM 36 EXPOSURE FILM - PACK OF 3 FILMS &ndash, Bay Park Photos   ,"An all-round general purpose, high-performance, high speed color negative film delivering truly fine-grain. Superb for snapshots or action, in low light with flash, outdoors or indoors. Ideal for general use with compact zoom lens cameras &amp;amp; SLRs alike. ﻿Out of stock until July due to a world-wide shortage. Pre-orde",29.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fuji_36_exp_3_pack_300x300.jpg?v=1583047660,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-35mm-36-exposure-film-3-pack,,,,,,,
   Fujifilm BC-T125 Battery Charger &ndash, Bay Park Photos   ,"Dedicated to the Fujifilm NP-T125 rechargeable lithium-ion battery, the BC-T125 Battery Charger is a spare or replacement item for the one originally included with the GFX 50S medium format mirrorless camera.",115,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_BC-T125_Battery_Charger_300x300.jpg?v=1582570898,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-bc-t125-battery-charger,,,,,,,
   Fujifilm BCP-002 Body Cap (compatible with GFX) &ndash, Bay Park Photos   ,"Dedicated to the Fujifilm GFX 50S medium format mirrorless camera, the BCP-002 Body Cap is a spare or replacement item for the one originally included with the body. It is used to protect the image sensor and prevent dust from entering the camera body when not in use.",12.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_BCP-002_Body_Cap_300x300.jpg?v=1582572515,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-bcp-002-body-cap-compatible-with-gfx,,,,,,,
   Fujifilm FinePix XP140 Digital Waterproof Compact Camera &ndash, Bay Park Photos   ,"207g* compact body New processor to deliver outstanding image quality Dustproof, waterproof to 25m, shockproof to 1.8m ** and freezeproof to 10°C Advanced SR Auto Capture Your Adventure Whenever, Wherever Integrates four rugged protection features: waterproof to 82ft/25m, freezeproof to 14°F/-10°C, shockproof to withst",299,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_FinePix_XP140_Lime_300x300.jpg?v=1582656401,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-finepix-xp140-digital-waterproof-compact-camera,,,,,,,
   FUJIFILM FUJICOLOR C200 EC 135/36 Exposure Film - 3 pack &ndash, Bay Park Photos   ,"Designed for flexibility and ease of use, C200 negative colour film works equally well outdoors in daylight or indoors with flash. Enhanced colour reproduction, sharpness, and smooth, fine grain. Ideal for general use with compact zoom lens cameras &amp;amp; SLRs alike",24.95,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujicolor_C200_Colour_Neg_Film_135-36_3_Pack_300x300.jpg?v=1583048208,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-135-fujicolor-c200-ec-36-exp-film-3-pack,,,,,,,
   Fujifilm GFX-50R (body only) &ndash, Bay Park Photos   ,"Rangefinder style Compact and lightweight body Weather resistant structure 43.8x32.9mm 51.4MP CMOS medium format sensor X-Processor Pro 2.36M-dot touchscreen LCD back panel FUJINON GF Lens Just like medium format film cameras in the past, the FUJIFILM GFX 50R has been developed in pursuit of a compact and lightweight s",6990,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_GFX-50R_body_only_300x300.jpg?v=1582517636,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-gfx-50r-body-only,,,,,,,
   Fujifilm GFX-50S (body only) &ndash, Bay Park Photos   ,"51.4MP 43.8 x 32.9mm CMOS Sensor X-Processor Pro Image Processor Removable Electronic Viewfinder ISO 100-12800 Focal Plane Shutter, Up to 1/4000 sec. Top Settings LCD Monitor Multi Aspect Ratio Shooting Weather-Sealed Construction Tethered Shooting Support",9879,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_GFX-50S_body_only_300x300.jpg?v=1582516684,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-gfx-50s-body-only,,,,,,,
   Fujifilm GFX100 (body only) &ndash, Bay Park Photos   ,"Compact and lightweight body Weather resistant structure 100MP+ 55mm diagonal length* large format CMOS sensor X-Processor 4 In body image stabilization 4K/30P movie / 10bit color depth Phase detection pixels across the entire sensor The GFX, FUJIFILM&#39;s mirrorless digital camera system, has achieved the highest level o",16400,//cdn.shopify.com/s/files/1/0294/6033/2588/products/Fujifilm_GFX100_body_only_300x300.jpg?v=1582515040,https://shopify.bayparkphotos.com.au/collections/all/products/fujifilm-gfx100-body-only,,,,,,,
